link,stock_code,category,category_norm,title,summary,pub_date,context_trade_date,anchor_trade_date,anchor_delay_days,sentiment,sentiment_score,clickbait_prob,article_type,type_prob,is_fact,is_predict,is_reasoning,title_length,summary_length,title_word_count,summary_word_count,has_summary,pub_hour,pub_weekday,is_weekend,is_before_open,is_after_close,recent_article_count_3d,recent_sentiment_mean_3d,recent_sentiment_sum_3d,recent_positive_ratio_3d,recent_negative_ratio_3d,recent_sentiment_intensity_3d,recent_clickbait_mean_3d,recent_type_prob_mean_3d,recent_fact_ratio_3d,recent_predict_ratio_3d,recent_reasoning_ratio_3d,hours_since_prev_article,close,ma_5,ma_20,ma_60,close_to_ma5,close_to_ma20,ma_cross,rsi_14,rsi_zone,macd,macd_sig,macd_hist,macd_cross,bb_pctb,volatility_5d,volatility_20d,volume_ratio,return_before_1d,return_before_3d,return_before_5d,return_1d,return_3d,return_5d,label_1d,label_3d,label_5d
https://n.news.naver.com/mnews/article/081/0003544631?sid=101,105560,금융/밸류업,금융/밸류업,현대車 넘은 KB… 밸류업·환율 효과에 금융주 훨훨,국내 4대 금융지주는 환율 하락과 함께 가파르게 오르며 역대 최고가를 경신하고 있다.,2025-05-28 05:03:00,2025-05-27,2025-05-28,0,호재,1.0,62.1,사실형,87.9,1,0,0,28,47,7,12,1,5,2,0,1,0,9,0.2222222222222222,2.0,0.5555555555555556,0.3333333333333333,0.22222222222222227,38.75555555555556,79.52222222222221,1.0,0.0,0.0,1.3308166666666668,101900,99520.0,93955.0,83971.66666666667,0.023914790996784566,0.08456175828854239,1.0,75.77639751552795,1.0,4471.92314684618,3956.593549484459,515.3295973617214,1.0,0.9628288607854506,0.018106730776810406,0.01505455883721147,1.0682401064831348,-0.0009803921568627416,0.05377456049638063,0.058151609553478645,-0.008832188420019649,0.023552502453385582,0.05888125613346418,0,1.0,1.0
https://n.news.naver.com/mnews/article/009/0005500121?sid=101,105560,금융/밸류업,금융/밸류업,“주주환원 기대되네”…밸류업에 환율 내리자 금융주 ‘화색’,밸류업 정책의 지속과 주주환원율의 우상향으로 금융주가 긍정적인 영향을 받을 것으로 예상된다.,2025-05-28 16:46:00,2025-05-28,2025-05-29,1,호재,1.0,30.7,사실형,48.3,1,0,0,32,51,6,11,1,16,2,0,0,1,10,0.3,3.0,0.6,0.3,0.3,41.09,80.35999999999999,1.0,0.0,0.0,0.011716666666666667,101000,100120.0,94660.0,84308.33333333333,0.008789452656811825,0.0669765476442003,1.0,70.1863354037267,1.0,4480.573032284781,4061.3894460445235,419.1835862402577,1.0,0.8747690413434351,0.019663466645710753,0.014975728025697181,1.1176732779366352,-0.008832188420019649,0.02020202020202011,0.030612244897959107,0.016831683168316847,-0.00990099009900991,0.05247524752475252,1,0.0,1.0
https://n.news.naver.com/mnews/article/421/0008287150?sid=101,105560,금융/밸류업,금융/밸류업,'밸류업 효과' 볕드는 금융주…자사주 산 지주 임원 잔고도 '쑥',금융지주가 밸류업 효과로 인해 자사주 산 지주 임원 잔고가 증가하고 있다.,2025-06-01 06:24:00,2025-05-30,2025-06-02,1,호재,1.0,46.8,사실형,90.6,1,0,0,36,41,9,11,1,6,6,1,1,0,11,0.36363636363636365,4.0,0.6363636363636364,0.2727272727272727,0.36363636363636365,40.14545454545455,77.44545454545454,1.0,0.0,0.0,0.08563333333333334,104300,102380.0,96290.0,85155.0,0.018753662824770465,0.08318620832900613,1.0,86.22754491017965,1.0,4718.989706359032,4274.591487913379,444.3982184456536,1.0,0.9788633528126978,0.015520557064180929,0.014907166179026302,2.066812755521586,0.015579357351509282,0.023552502453385582,0.05353535353535355,-0.04122722914669219,0.019175455417066223,0.06327900287631838,0,1.0,1.0
https://n.news.naver.com/mnews/article/015/0005142800?sid=101,105560,금융/밸류업,금융/밸류업,밸류업 1년…금융주 25% 오르고 자사주 매입은 두 배 늘어,금융당국의 밸류업 프로그램이 1년을 맞아 금융 업종의 주가가 25% 이상 상승하고 자사주 매입과 소각액이 두 배 이상 늘었다.,2025-06-10 16:09:00,2025-06-10,2025-06-11,1,호재,1.0,29.9,사실형,90.6,1,0,0,33,70,9,18,1,16,1,0,0,1,12,0.4166666666666667,5.0,0.6666666666666666,0.25,0.41666666666666663,40.7,78.54166666666666,1.0,0.0,0.0,0.22575,110900,107160.0,99905.0,87605.0,0.03490108249346771,0.11005455182423302,1.0,74.61300309597523,1.0,5516.217961161921,4828.153277730272,688.0646834316494,1.0,0.9645294327393367,0.04743988597478992,0.024172744323523117,1.058283069180395,0.0018066847335140857,0.027803521779425466,0.06327900287631838,-0.03336339044183945,-0.044183949504057685,-0.0342651036970244,0,0.0,0.0
https://m.entertain.naver.com/article/117/0003966979,352820,엔터/미디어,엔터/미디어,"손예진, K팝 아이돌 그룹 기획…엔터사 대표 된다 [버라이어티]",손예진이 K팝 아이돌 그룹을 기획하는 엔터테인먼트 대표로 새로 임명되었다.,2025-07-21 09:01:00,2025-07-18,2025-07-21,0,호재,1.0,22.9,사실형,74.0,1,0,0,35,41,8,9,1,9,0,0,0,0,1,1.0,1.0,1.0,0.0,1.0,68.4,68.3,1.0,0.0,0.0,7.57925,268000,269700.0,288050.0,279025.0,-0.006303299962921765,-0.06960597118555806,-1.0,21.917808219178085,-1.0,-6098.422800006694,-2946.982746790187,-3151.4400532165073,-1.0,0.21667555771235344,0.012490069621387507,0.02046279686725018,0.8087652333566862,-0.009242144177449174,-0.011070110701106972,-0.011070110701106972,0.029850746268656803,-0.001865671641791078,-0.042910447761194015,1,0.0,0.0
https://m.entertain.naver.com/article/241/0003461222,352820,엔터/미디어,엔터/미디어,"[심재걸 엔터잡학사전] 아이돌 조기 해체…K팝 위기 신호인가, 건강한 ...",S2엔터테인먼트가 벤처캐피털로부터 50억 규모의 투자를 끌어내는 등 아이돌 시장의 자금력 부족이 심화하는 신호가 나타나고 있다.,2025-08-21 05:35:00,2025-08-20,2025-08-21,0,호재,1.0,16.8,예측형,71.4,0,1,0,42,71,9,15,1,5,3,0,1,0,2,1.0,2.0,1.0,0.0,1.0,45.650000000000006,71.15,1.0,0.0,0.0,0.7405666666666667,286500,283500.0,269575.0,282491.6666666667,0.010582010582010581,0.06278401187053696,1.0,70.0,0.0,3074.5678541061934,114.03667825898606,2960.531175847207,1.0,0.7945179460740002,0.015627293972772426,0.028001582760279323,0.9213933855307436,-0.003478260869565264,0.010582010582010692,0.015957446808510634,0.017452006980802848,0.024432809773123898,0.03141361256544495,1,1.0,1.0
https://n.news.naver.com/mnews/article/029/0002977692?sid=101,105560,금융/밸류업,금융/밸류업,‘밸류업’ 기대 꺾인 금융주… 정부 청구서에 ‘흔들’,금융주가 주주환원 확대 기대가 꺾인 것으로 보인다.,2025-08-25 15:58:00,2025-08-25,2025-08-26,1,악재,-1.0,24.6,사실형,72.8,1,0,0,29,28,7,7,1,15,0,0,0,1,13,0.46153846153846156,6.0,0.6923076923076923,0.23076923076923078,0.4615384615384615,39.869230769230775,79.46923076923076,1.0,0.0,0.0,1.8238166666666666,110300,109460.0,111275.0,111438.33333333333,0.007674036177599123,-0.008762075937991463,-1.0,53.78486055776892,0.0,-811.7925755483157,-362.40541137925516,-449.3871641690605,-1.0,0.4094562667439214,0.013280508593283684,0.027206715706896294,0.5628983662232275,0.017527675276752808,0.007305936073059405,0.028917910447761264,-0.018132366273798772,-0.010879419764279197,-0.02901178603807797,0,0.0,0.0
https://n.news.naver.com/mnews/article/016/0002539410?sid=101,105560,금융/밸류업,금융/밸류업,"약세 금융주 ‘다시 밸류업’…5대 금융지주 회장, 해외 투자자 세일즈",금융지주 회장들이 IMF 총회에서 직접 IR를 진행하며 밸류업 의지를 전하는 것으로 보인다.,2025-10-07 08:16:00,2025-10-02,2025-10-10,3,호재,1.0,20.2,사실형,62.9,1,0,0,38,51,9,12,1,8,1,0,1,0,14,0.35714285714285715,5.0,0.6428571428571429,0.2857142857142857,0.3571428571428572,38.77857142857143,78.99285714285713,1.0,0.0,0.0,1.0243,116800,115400.0,115410.0,113288.33333333333,0.012131715771230503,0.012044016982930422,-1.0,40.74074074074074,0.0,1035.8416135500738,1144.6272400997207,-108.78562654964685,-1.0,0.6003767035445111,0.014799871372082883,0.020022934571239905,1.480581161852924,0.004299226139294898,0.009507346585998278,0.021872265966754068,-0.03424657534246578,-0.050513698630136994,-0.02654109589041098,0,0.0,0.0
https://m.entertain.naver.com/article/445/0000354055,352820,엔터/미디어,엔터/미디어,"'아이돌 명가' 큐브의 파격 영입…日 아나운서 타니 아사코, 성공할까?",큐브엔터가 다국적 인재를 영입해 글로벌 OTT 시대를 대비하는 전략적 의지로 타니 아사코를 영입했다.,2025-10-16 09:35:00,2025-10-15,2025-10-16,0,호재,1.0,14.9,사실형,36.9,1,0,0,39,56,9,13,1,9,3,0,0,0,3,1.0,3.0,1.0,0.0,1.0,36.03333333333334,71.23333333333333,0.6666666666666666,0.3333333333333333,0.0,1.348,278000,274700.0,279375.0,277841.6666666667,0.012013105205678923,-0.004921700223713647,-1.0,38.405797101449274,0.0,-2921.245222287893,-2834.0838086694403,-87.16141361845257,-1.0,0.46337186898945454,0.03294226457257333,0.020488037825607968,0.7055562095242788,0.023941068139963217,0.020183486238532167,0.03731343283582089,-0.017985611510791366,-0.008992805755395739,0.012589928057553879,0,0.0,1.0
https://n.news.naver.com/mnews/article/119/0003023881?sid=101,105560,금융/밸류업,금융/밸류업,비과세 배당 카드 꺼낸 금융권…은행주 밸류업 '청신호',금융권이 비과세 배당 카드를 꺼내 우리금융 타 지주보다 수익률 3~4%p 높아 주주환원 확대 카드로 투자 열기가 기대된다.,2025-11-12 07:12:00,2025-11-11,2025-11-12,0,호재,1.0,60.1,사실형,90.4,1,0,0,30,68,7,17,1,7,2,0,1,0,15,0.4,6.0,0.6666666666666666,0.26666666666666666,0.39999999999999997,37.540000000000006,77.92,1.0,0.0,0.0,0.8629333333333333,130700,126060.0,118775.0,114735.0,0.03680786926860225,0.10039991580719848,1.0,77.49077490774908,1.0,3315.289048747538,1921.6028426551943,1393.6862060923436,1.0,1.0979028109153806,0.02285758226116286,0.021087871599764507,0.9486568216892235,0.01317829457364339,0.04309656823623298,0.07219031993437253,0.030604437643458215,-0.009181331293037442,-0.06273909716908954,1,0.0,0.0
https://m.entertain.naver.com/article/076/0004355015,352820,엔터/미디어,엔터/미디어,GD소속사에서 만든다는 K팝 로봇아이돌…'진짜 나오겠네' 초융합 엔터테...,GD소속사에서 만든 K팝 로봇아이돌이 나올 예정으로 초융합 엔터테크 시대가 시작될 것이라고 예고했다.,2025-12-11 09:41:00,2025-12-10,2025-12-11,0,호재,1.0,18.1,대화형,44.2,0,0,0,42,56,7,12,1,9,3,0,0,0,4,1.0,4.0,1.0,0.0,1.0,30.750000000000004,62.650000000000006,0.75,0.25,0.0,1.3441,299000,292900.0,293425.0,292183.3333333333,0.020826220553089792,0.018999744398057426,-1.0,52.23880597014925,0.0,-1092.3627246186952,-1204.2338882338622,111.871163615167,1.0,0.7524473623129964,0.01689751952574725,0.022545256325612478,1.8260726874647966,0.027491408934707806,0.03103448275862064,0.010135135135135087,-0.015050167224080258,0.006688963210702337,0.01672240802675584,0,1.0,1.0
https://n.news.naver.com/mnews/article/032/0003414599?sid=101,352820,엔터/미디어,엔터/미디어,"​유니콘 기업 갤럭시코퍼레이션, K-팝 로봇 아이돌 비전 제시…엔터테...",유니콘 기업 갤럭시코퍼레이션은 K-팝 로봇 아이돌 비전을 제시하고 차세대 비전을 발표했다.,2025-12-11 14:25:00,2025-12-10,2025-12-11,0,호재,1.0,30.0,사실형,63.9,1,0,0,41,50,8,11,1,14,3,0,0,0,5,1.0,5.0,1.0,0.0,1.0,28.220000000000006,58.96,0.6,0.2,0.0,0.004733333333333333,299000,292900.0,293425.0,292183.3333333333,0.020826220553089792,0.018999744398057426,-1.0,52.23880597014925,0.0,-1092.3627246186952,-1204.2338882338622,111.871163615167,1.0,0.7524473623129964,0.01689751952574725,0.022545256325612478,1.8260726874647966,0.027491408934707806,0.03103448275862064,0.010135135135135087,-0.015050167224080258,0.006688963210702337,0.01672240802675584,0,1.0,1.0
https://n.news.naver.com/mnews/article/008/0005294360?sid=101,352820,엔터/미디어,엔터/미디어,"갤럭시코퍼, 매출 3천억 '점프'… 지드래곤·로봇 아이돌 업고 IPO '속도...","갤럭시코퍼레이션은 올해 매출 3000억원을 예고하며, 2026년 기업공개(IPO)를 향한 9부 능선을 넘었다.",2025-12-19 15:00:00,2025-12-18,2025-12-19,0,호재,1.0,37.9,사실형,57.3,1,0,0,45,61,9,11,1,15,4,0,0,0,6,1.0,6.0,1.0,0.0,1.0,28.51666666666667,59.78333333333333,0.6666666666666666,0.16666666666666666,0.0,0.19258333333333333,305500,301200.0,294775.0,293258.3333333333,0.014276228419654714,0.03638368246968027,1.0,55.17241379310345,0.0,1330.2368806324084,-21.90341575332758,1352.140296385736,1.0,0.9323479583560648,0.016319288743611,0.01959665175531835,1.031263567673274,0.004934210526315708,0.014950166112956742,0.03735144312393879,0.026186579378068675,0.06219312602291316,0.029459901800327426,1,1.0,1.0
https://m.entertain.naver.com/article/112/0003786457,352820,엔터/미디어,엔터/미디어,"[엔터, 지금?]진화한 K팝, 멈춘 힙합‥‘쇼미12’의 딜레마",K팝은 글로벌 문화 산업으로 확장되면서 버추얼 아이돌까지 등장했다.,2026-01-21 16:50:00,2026-01-21,2026-01-22,1,호재,1.0,17.7,사실형,80.4,1,0,0,34,37,6,8,1,16,2,0,0,1,7,1.0,7.0,1.0,0.0,1.0,29.85714285714286,59.42857142857143,0.7142857142857143,0.14285714285714285,0.0,0.7938333333333333,361000,354500.0,335150.0,313391.6666666667,0.018335684062059238,0.07712964344323438,1.0,65.81632653061224,0.0,13253.81764601462,10533.775949239254,2720.0416967753663,1.0,0.9099539355826316,0.04335484611942572,0.029674167546142813,0.6489030035228935,-0.024324324324324298,0.07280832095096579,0.0906344410876132,0.020775623268697974,0.05817174515235468,0.05124653739612195,1,1.0,1.0
https://m.entertain.naver.com/article/241/0003494128,352820,엔터/미디어,엔터/미디어,"소속사와 아이돌, 생존을 건 슬픈 투쟁… 판례로 보는 엔터 산업 구조의...",소속사와 아이돌의 생존을 위한 투쟁은 엔터테인먼트 산업의 구조적 슬픔에由来한다.,2026-02-13 06:03:00,2026-02-12,2026-02-13,0,호재,1.0,21.7,예측형,49.5,0,1,0,42,44,11,9,1,6,4,0,1,0,8,1.0,8.0,1.0,0.0,1.0,28.3375,62.05,0.75,0.125,0.0,0.5412166666666667,380500,374500.0,370325.0,329366.6666666667,0.01602136181575434,0.02747586579355971,1.0,50.29585798816568,0.0,10819.371254245576,11697.358511094588,-877.9872568490118,-1.0,0.722398744325322,0.03158347136712092,0.030068130423858072,0.7152334167253649,-0.00652741514360311,0.010624169986719778,0.04389574759945125,0.024967148488830526,0.047306176084099816,0.04862023653088032,1,1.0,1.0
https://m.entertain.naver.com/article/382/0001256104,352820,엔터/미디어,엔터/미디어,"태민, 아마존 뮤직 ‘In the Paint’ 출연…K팝 최초 합류",태민이 아마존 뮤직 'In the Paint'에 K-팝 최초로 출연한다.,2026-02-18 13:06:00,2026-02-13,2026-02-19,1,호재,1.0,29.1,사실형,49.8,1,0,0,37,40,9,9,1,13,2,0,0,0,9,1.0,9.0,1.0,0.0,1.0,27.599999999999998,60.65555555555555,0.6666666666666666,0.2222222222222222,0.0,0.12705,390000,381400.0,373000.0,330966.6666666667,0.022548505506030415,0.045576407506702415,1.0,54.34782608695652,0.0,11460.362323514652,11649.959273578601,-189.5969500639494,-1.0,0.9652459565251631,0.025567570301587225,0.030201521274867107,1.810166041521794,0.024967148488830526,0.034482758620689724,0.09704641350210963,0.03717948717948727,0.029487179487179382,0.016666666666666607,1,1.0,1.0
https://m.entertain.naver.com/article/241/0003494755,352820,엔터/미디어,엔터/미디어,"태민, 美 아마존 뮤직 글로벌 퍼포먼스 시리즈 ‘인 더 페인트’ K팝 최...",태민이 미국 아마존 뮤직 글로벌 퍼포먼스 시리즈 '인 더 페인트'에 K팝 최초로 합류하여 글로벌 존재감을 입증했다.,2026-02-18 14:37:00,2026-02-13,2026-02-19,1,호재,1.0,33.8,추론형,48.9,0,0,1,43,64,12,16,1,14,2,0,0,0,10,1.0,10.0,1.0,0.0,1.0,27.75,59.56999999999999,0.7,0.2,0.0,0.0015166666666666666,390000,381400.0,373000.0,330966.6666666667,0.022548505506030415,0.045576407506702415,1.0,54.34782608695652,0.0,11460.362323514652,11649.959273578601,-189.5969500639494,-1.0,0.9652459565251631,0.025567570301587225,0.030201521274867107,1.810166041521794,0.024967148488830526,0.034482758620689724,0.09704641350210963,0.03717948717948727,0.029487179487179382,0.016666666666666607,1,1.0,1.0
